日期,星期,商品,天气,是否周末,是否促销,销量,客单价,销售额
2024-03-18,周一,芝士奶盖,多云,False,False,22,11,242
2024-03-22,周五,柠檬茶,雪,False,True,37,17,629
2024-03-01,周五,青稞奶茶,晴,False,True,44,14,616
2024-03-28,周四,杨枝甘露,雨,False,False,21,22,462
2024-03-08,周五,冰美式,雪,False,False,35,12,420
2024-04-05,周五,可可奶茶,晴,False,False,32,17,544
2024-04-19,周五,青稞奶茶,多云,False,True,39,17,663
2024-03-19,周二,杨枝甘露,晴,False,False,29,19,551
2024-03-13,周三,芋泥波波,晴,False,True,35,16,560
2024-04-18,周四,柠檬茶,阴,False,True,35,17,595
2024-03-22,周五,珍珠奶茶,晴,False,True,32,15,480
2024-04-23,周二,杨枝甘露,雪,False,False,18,22,396
2024-03-02,周六,芝士奶盖,阴,True,False,39,10,390
2024-04-01,周一,杨枝甘露,雪,False,False,20,21,420
2024-04-29,周一,芋泥波波,晴,False,False,18,12,216
2024-03-27,周三,可可奶茶,雪,False,True,47,11,517
2024-05-03,周五,杨枝甘露,晴,False,True,34,20,680
2024-03-15,周五,抹茶拿铁,雪,False,True,31,10,310
2024-04-09,周二,柠檬茶,晴,False,False,25,13,325
2024-04-07,周日,杨枝甘露,雨,True,True,56,18,1008
2024-03-24,周日,柠檬茶,雨,True,True,69,19,1311
2024-04-27,周六,抹茶拿铁,阴,True,False,33,20,660
2024-05-22,周三,芝士奶盖,晴,False,False,22,17,374
2024-05-23,周四,抹茶拿铁,雪,False,True,41,14,574
2024-05-28,周二,芝士奶盖,晴,False,False,23,11,253
2024-05-25,周六,芋泥波波,雪,True,False,36,12,432
2024-05-09,周四,水果茶,雪,False,False,25,14,350
2024-04-24,周三,可可奶茶,多云,False,False,29,10,290
2024-05-04,周六,可可奶茶,雨,True,False,33,18,594
2024-04-26,周五,可可奶茶,雪,False,True,29,14,406
2024-05-12,周日,杨枝甘露,阴,True,False,27,21,567
2024-05-07,周二,柠檬茶,雪,False,False,32,12,384
2024-04-11,周四,柠檬茶,雪,False,False,24,14,336
2024-03-06,周三,可可奶茶,晴,False,False,23,16,368
2024-04-25,周四,杨枝甘露,晴,False,True,29,21,609
2024-03-19,周二,珍珠奶茶,雨,False,True,37,12,444
2024-03-03,周日,可可奶茶,阴,True,False,45,16,720
2024-05-15,周三,芋泥波波,晴,False,False,19,19,361
2024-03-16,周六,青稞奶茶,阴,True,False,28,19,532
2024-03-12,周二,水果茶,多云,False,True,34,17,578
2024-05-14,周二,可可奶茶,雪,False,True,42,15,630
2024-03-11,周一,可可奶茶,阴,False,False,-1,13,377
2024-05-16,周四,冰美式,多云,False,False,19,11,209
2024-04-01,周一,抹茶拿铁,晴,False,False,13,15,195
2024-05-17,周五,可可奶茶,雨,False,False,23,19,437
2024-04-09,周二,杨枝甘露,多云,False,False,20,18,360
2024-03-27,周三,芝士奶盖,雨,False,False,17,17,289
2024-05-13,周一,冰美式,雨,False,False,22,16,352
2024-03-19,周二,珍珠奶茶,晴,False,False,17,12,204
2024-05-30,周四,可可奶茶,雪,False,True,34,13,442
2024-05-16,周四,青稞奶茶,多云,False,False,0,12,192
2024-05-04,周六,芋泥波波,雨,True,False,42,17,714
2024-04-15,周一,柠檬茶,雨,False,False,33,15,495
2024-03-03,周日,珍珠奶茶,晴,True,True,53,13,689
2024-04-12,周五,芋泥波波,阴,False,False,23,12,276
2024-04-11,周四,芝士奶盖,雨,False,False,16,11,176
2024-03-08,周五,抹茶拿铁,多云,False,True,37,10,370
2024-03-17,周日,可可奶茶,雪,True,True,43,11,473
2024-03-23,周六,柠檬茶,雪,True,False,39,16,624
2024-03-12,周二,杨枝甘露,雨,False,False,15,18,270
2024-04-24,周三,水果茶,多云,False,False,24,14,336
2024-03-06,周三,青稞奶茶,多云,False,False,21,13,273
2024-04-08,周一,水果茶,晴,False,False,0,13,195
2024-05-20,周一,柠檬茶,阴,False,False,23,13,299
2024-04-23,周二,芋泥波波,阴,False,False,27,15,405
2024-05-26,周日,杨枝甘露,多云,True,False,39,22,858
2024-04-23,周二,水果茶,阴,False,False,23,14,322
2024-05-19,周日,抹茶拿铁,雪,True,False,42,19,798
2024-04-29,周一,芋泥波波,雪,False,True,-1,10,330
2024-05-05,周日,青稞奶茶,雪,True,False,45,12,540
2024-04-10,周三,青稞奶茶,雨,False,True,38,18,684
2024-03-15,周五,杨枝甘露,雨,False,False,18,20,360
2024-04-15,周一,杨枝甘露,雨,False,False,23,18,414
2024-05-24,周五,青稞奶茶,晴,False,False,20,20,400
2024-05-03,周五,柠檬茶,雪,False,True,25,20,500
2024-04-09,周二,柠檬茶,雪,False,False,28,18,504
2024-03-09,周六,可可奶茶,雨,True,False,0,18,846
2024-04-21,周日,青稞奶茶,雨,True,False,26,10,260
2024-03-21,周四,芝士奶盖,多云,False,False,23,11,253
2024-03-24,周日,柠檬茶,晴,True,False,25,14,350
2024-05-07,周二,水果茶,多云,False,False,11,20,220
2024-04-19,周五,珍珠奶茶,多云,False,True,25,15,375
2024-05-15,周三,冰美式,晴,False,True,25,10,250
2024-04-30,周二,芋泥波波,晴,False,False,24,11,264
2024-04-29,周一,可可奶茶,晴,False,False,24,20,480
2024-03-20,周三,芝士奶盖,雪,False,False,20,20,400
2024-05-21,周二,抹茶拿铁,雨,False,False,30,11,330
2024-04-26,周五,芝士奶盖,雨,False,False,18,10,180
2024-03-22,周五,可可奶茶,雪,False,False,31,12,372
2024-05-16,周四,珍珠奶茶,阴,False,True,999,15,510
2024-05-05,周日,芋泥波波,阴,True,False,46,12,552
2024-05-26,周日,冰美式,阴,True,False,50,11,550
2024-05-02,周四,芝士奶盖,晴,False,False,23,18,414
2024-03-01,周五,杨枝甘露,雪,False,True,42,20,840
2024-05-04,周六,珍珠奶茶,多云,True,False,35,14,490
2024-03-18,周一,柠檬茶,多云,False,True,0,19,741
2024-05-17,周五,水果茶,阴,False,False,0,17,527
2024-05-27,周一,芝士奶盖,阴,False,False,13,13,169
2024-04-16,周二,杨枝甘露,雨,False,True,29,20,580
2024-04-19,周五,芋泥波波,阴,False,False,13,13,169
2024-05-23,周四,可可奶茶,多云,False,False,21,11,231
2024-03-29,周五,冰美式,雨,False,False,18,18,324
2024-03-04,周一,珍珠奶茶,晴,False,False,28,12,336
2024-04-10,周三,柠檬茶,多云,False,True,28,17,476
2024-05-31,周五,可可奶茶,雨,False,False,25,13,325
2024-05-18,周六,芝士奶盖,雨,True,False,33,10,330
2024-03-16,周六,青稞奶茶,阴,True,False,42,17,714
2024-05-14,周二,水果茶,雨,False,False,21,15,315
2024-03-15,周五,杨枝甘露,阴,False,False,17,18,306
2024-05-15,周三,芝士奶盖,雪,False,True,44,12,528
2024-05-21,周二,珍珠奶茶,多云,False,False,30,12,360
2024-04-07,周日,水果茶,雨,True,False,43,17,731
2024-04-15,周一,芋泥波波,晴,False,True,37,18,666
2024-04-16,周二,水果茶,阴,False,False,28,13,364
2024-03-08,周五,柠檬茶,阴,False,False,-1,18,288
2024-04-26,周五,青稞奶茶,雨,False,False,17,17,289
2024-04-19,周五,珍珠奶茶,雪,False,True,35,15,525
2024-04-27,周六,杨枝甘露,雪,True,False,42,21,882
2024-04-02,周二,杨枝甘露,阴,False,False,16,19,304
2024-03-09,周六,柠檬茶,多云,True,False,41,17,697
2024-03-18,周一,芝士奶盖,多云,False,False,20,18,360
2024-05-17,周五,珍珠奶茶,晴,False,False,31,15,465
2024-03-30,周六,杨枝甘露,雨,True,False,-1,20,580
2024-05-27,周一,可可奶茶,阴,False,False,20,11,220
2024-04-11,周四,冰美式,阴,False,False,24,15,360
2024-05-23,周四,芝士奶盖,阴,False,True,48,19,912
2024-05-03,周五,芝士奶盖,雨,False,True,41,10,410
2024-05-07,周二,青稞奶茶,多云,False,False,20,12,240
2024-03-27,周三,杨枝甘露,多云,False,True,33,21,693
2024-03-10,周日,抹茶拿铁,阴,True,False,37,17,629
2024-03-22,周五,珍珠奶茶,多云,False,False,27,14,378
2024-04-04,周四,可可奶茶,雪,False,False,22,15,330
2024-03-14,周四,水果茶,多云,False,False,-1,12,144
2024-04-22,周一,冰美式,晴,False,False,14,12,168
2024-04-04,周四,抹茶拿铁,晴,False,False,12,11,132
2024-03-03,周日,柠檬茶,阴,True,False,34,10,340
2024-05-27,周一,珍珠奶茶,雨,False,False,14,13,182
2024-04-28,周日,杨枝甘露,雨,True,False,36,18,648
2024-04-26,周五,杨枝甘露,阴,False,False,-1,22,462
2024-05-12,周日,珍珠奶茶,雨,True,False,39,14,546
2024-05-18,周六,可可奶茶,晴,True,False,38,19,722
2024-04-29,周一,杨枝甘露,多云,False,False,26,19,494
2024-03-16,周六,水果茶,雨,True,False,36,19,684
2024-03-08,周五,杨枝甘露,阴,False,False,33,20,660
2024-04-28,周日,杨枝甘露,雨,True,False,45,22,990
2024-05-19,周日,冰美式,晴,True,False,36,18,648
2024-04-25,周四,青稞奶茶,阴,False,False,15,16,240
2024-03-03,周日,杨枝甘露,雪,True,True,46,19,874
2024-03-22,周五,杨枝甘露,雨,False,False,16,19,304
2024-04-05,周五,青稞奶茶,雪,False,False,13,15,195
2024-04-01,周一,柠檬茶,晴,False,False,18,15,270
2024-03-20,周三,芝士奶盖,雨,False,False,20,11,220
2024-03-29,周五,芝士奶盖,雨,False,False,29,10,290
2024-04-21,周日,冰美式,雪,True,False,45,13,585
2024-04-01,周一,柠檬茶,雨,False,False,25,19,475
2024-03-01,周五,可可奶茶,雨,False,False,18,20,360
2024-03-17,周日,青稞奶茶,晴,True,True,52,17,884
2024-05-16,周四,水果茶,雪,False,False,22,10,220
2024-04-01,周一,抹茶拿铁,多云,False,True,43,19,817
2024-03-21,周四,芋泥波波,阴,False,True,34,11,374
2024-04-27,周六,芝士奶盖,晴,True,False,46,16,736
2024-05-29,周三,柠檬茶,阴,False,False,19,12,228
2024-04-05,周五,抹茶拿铁,多云,False,False,28,20,560
2024-04-02,周二,水果茶,多云,False,False,22,16,352
2024-03-30,周六,珍珠奶茶,雪,True,False,35,14,490
2024-03-18,周一,青稞奶茶,多云,False,True,23,15,345
2024-04-12,周五,芝士奶盖,雨,False,True,25,11,275
2024-03-14,周四,青稞奶茶,晴,False,False,24,17,408
2024-04-29,周一,杨枝甘露,阴,False,False,20,20,400
2024-04-02,周二,杨枝甘露,晴,False,False,17,20,340
2024-05-26,周日,芝士奶盖,晴,True,False,42,14,588
2024-05-01,周三,抹茶拿铁,阴,False,False,17,19,323
2024-03-27,周三,柠檬茶,雪,False,False,23,16,368
2024-04-15,周一,冰美式,多云,False,False,19,20,380
2024-04-25,周四,青稞奶茶,雪,False,False,19,15,285
2024-05-07,周二,柠檬茶,雨,False,False,33,12,396
2024-03-23,周六,珍珠奶茶,雨,True,False,43,13,559
2024-03-28,周四,芝士奶盖,晴,False,False,27,12,324
2024-03-23,周六,杨枝甘露,晴,True,False,44,19,836
2024-05-24,周五,水果茶,雨,False,False,23,16,368
2024-04-02,周二,杨枝甘露,晴,False,False,12,19,228
2024-04-05,周五,芋泥波波,雪,False,False,28,10,280
2024-05-17,周五,水果茶,多云,False,False,29,10,290
2024-04-21,周日,珍珠奶茶,雨,True,False,33,14,462
2024-03-24,周日,芋泥波波,雨,True,False,40,13,520
2024-03-07,周四,芋泥波波,多云,False,False,20,18,360
2024-03-18,周一,杨枝甘露,阴,False,True,41,21,861
2024-05-28,周二,珍珠奶茶,晴,False,False,25,15,375
2024-03-05,周二,芝士奶盖,雨,False,False,32,16,512
2024-03-08,周五,抹茶拿铁,多云,False,False,26,18,468
2024-04-15,周一,珍珠奶茶,雪,False,False,17,13,221
2024-04-24,周三,芋泥波波,阴,False,False,27,20,540
2024-03-26,周二,水果茶,晴,False,False,22,14,308
2024-03-12,周二,水果茶,多云,False,False,20,16,320
2024-04-06,周六,芋泥波波,阴,True,True,58,16,928
2024-05-01,周三,水果茶,阴,False,False,14,14,196
2024-03-24,周日,冰美式,雨,True,False,27,17,459
2024-04-13,周六,芋泥波波,雪,True,False,42,17,714
2024-05-12,周日,柠檬茶,雨,True,True,53,18,954
2024-04-09,周二,青稞奶茶,晴,False,False,20,13,260
2024-04-24,周三,芝士奶盖,雪,False,False,25,14,350
2024-03-02,周六,杨枝甘露,雨,True,False,41,19,779
2024-03-18,周一,水果茶,雨,False,False,13,13,169
2024-05-30,周四,青稞奶茶,晴,False,False,12,19,228
2024-05-04,周六,芝士奶盖,雨,True,False,49,12,588
2024-04-05,周五,柠檬茶,雪,False,False,20,19,380
2024-05-01,周三,可可奶茶,雨,False,False,12,14,168
2024-05-22,周三,水果茶,雨,False,False,21,18,378
2024-03-28,周四,抹茶拿铁,阴,False,False,12,18,216
2024-05-23,周四,芝士奶盖,雨,False,False,30,12,360
2024-04-19,周五,柠檬茶,雪,False,False,23,15,345
2024-05-28,周二,芋泥波波,雪,False,False,30,10,300
2024-03-20,周三,抹茶拿铁,多云,False,False,26,10,260
2024-04-09,周二,芝士奶盖,阴,False,False,-1,16,304
2024-04-16,周二,水果茶,晴,False,False,23,13,299
2024-04-26,周五,青稞奶茶,雪,False,False,26,10,260
2024-05-22,周三,抹茶拿铁,晴,False,False,23,11,253
2024-03-18,周一,杨枝甘露,阴,False,False,22,22,484
2024-03-11,周一,冰美式,雪,False,False,20,18,360
2024-03-28,周四,可可奶茶,雪,False,False,20,16,320
2024-03-27,周三,冰美式,多云,False,False,25,18,450
2024-05-04,周六,抹茶拿铁,晴,True,False,42,20,840
2024-03-03,周日,青稞奶茶,多云,True,True,61,10,610
2024-05-11,周六,水果茶,雪,True,False,0,17,629
2024-03-27,周三,杨枝甘露,晴,False,False,13,22,286
2024-05-26,周日,珍珠奶茶,多云,True,False,49,13,637
2024-05-05,周日,冰美式,雪,True,False,29,17,493
2024-03-20,周三,水果茶,多云,False,False,23,17,391
2024-03-01,周五,可可奶茶,雨,False,False,25,16,400
2024-03-21,周四,珍珠奶茶,雪,False,False,26,13,338
2024-03-12,周二,柠檬茶,雨,False,False,44,10,440
2024-04-15,周一,冰美式,阴,False,True,48,12,576
2024-04-13,周六,可可奶茶,多云,True,True,62,18,1116
2024-04-04,周四,柠檬茶,多云,False,False,20,20,400
2024-03-10,周日,抹茶拿铁,晴,True,False,50,10,500
2024-04-18,周四,青稞奶茶,晴,False,False,27,18,486
2024-03-07,周四,芋泥波波,雨,False,False,31,20,620
2024-05-23,周四,可可奶茶,雨,False,True,29,11,319
2024-05-16,周四,杨枝甘露,雨,False,True,36,18,648
2024-05-09,周四,珍珠奶茶,阴,False,True,32,13,416
2024-04-23,周二,可可奶茶,雨,False,False,23,15,345
2024-03-04,周一,珍珠奶茶,多云,False,False,34,14,476
2024-03-24,周日,抹茶拿铁,雨,True,True,69,10,690
